ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Veb Variation Gallery Images,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
3985,variation,mens-all-white-single-button-double-breasted-2pcs-tux-,Men's all white single button double breasted 2pcs tux,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,37.98,,,,,,,mens-all-white-single-button-double-breasted-2pcs-tux,,,,,,1,,,Size,,,0,,,,
3986,variable,mens-black-leopard-print-3pcs-tux,Men's black leopard print 3pcs tux.,1,0,visible,,"Color: Black - Leopard print\n\nComposition : Silk Satin 每 Polyester\n\nDetail: Single button front, 2 side pockets, buttoned vest, pointed collar jacket, straight-leg trousers\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-3739 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1-3.png"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-3740 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2.png"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/b260073681d5ae116f0c41e1b59c93a1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/c87bc526eeb87e22795e4a03b8d31494.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5ebce09f9c4ce9a440b6b9eeea34aca7.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/8b55b8b7b886cfdd8039d28dff030.5912c.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f595614fc0ae9d2275ed2a160e730856-1.jpg",,,,,,,,,0,,,Size,"36, 38, 40, 42, 44, 46, 48, 30.59, 52, 54, 56, 58, 60",1,0,,,,
3993,variation,mens-black-leopard-print-3pcs-tux-,Men's black leopard print 3pcs tux.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.59,,,,,,,mens-black-leopard-print-3pcs-tux,,,,,,1,,,Size,,,0,,,,
3994,variable,mens-burgundy-shawl-lapel-3pcs-tux,Men's burgundy shawl lapel 3pcs tux,1,0,visible,,"Color:?Burgundy\n\nComposition : 100%?wool\n\nDetail:?One?button on the front,?2 side pockets,?single?breasted,?shawl lapel,?straight-leg?pant\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-3739 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1-3.png"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-3740 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2.png"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e69bc30fc298f11cffeae9e38ef9a5ae.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/25ccbbe62946eeb714dba0e7d7e9dbfc.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/a0a7be1bc5d8aa829cdc75cbc6596d03.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/11b9bf7fdda8718fcf2e5bb94696f0c7.jpg",,,,,,,,,0,,,Size,"36, 38, 40, 42, 44, 46, 48, 30.59, 52, 54, 56, 58, 60",1,0,,,,
4000,variation,mens-burgundy-shawl-lapel-3pcs-tux-,Men's burgundy shawl lapel 3pcs tux,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,37.98,,,,,,,mens-burgundy-shawl-lapel-3pcs-tux,,,,,,1,,,Size,,,0,,,,
4001,variable,mens-gold-and-black-3pcs-tux-with-velvet-peak-lapel,Men's gold and black 3pcs tux with velvet peak lapel.,1,0,visible,,"Bowtie is included in the suit\n\nColor: Gold-Black\n\nComposition : 100% Velvet 每 100% Silk Satin\n\nDetail: Straight-leg trousers with a vest, velvet collar, 2 concealed pockets, front one-button fastening\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-3739 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1-3.png"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-3740 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2.png"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e1975b014559f3aac0fb52f9aff46c27.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/4fcb74ad30.592ac4396d4cfaee8e1fe177.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/569bfebd91c0721598269d7b45b35d4f.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/1bd02bc4c3514b721ceec9d0000a7730.59-1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/79bb4e0fe6f6f7f6d3ac8bc28ab40361.jpg",,,,,,,,,0,,,Size,"36, 38, 40, 42, 44, 46, 48, 30.59, 52, 54, 56, 58, 60",1,0,,,,
4008,variation,mens-gold-and-black-3pcs-tux-with-velvet-peak-lapel-,Men's gold and black 3pcs tux with velvet peak lapel.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.59,,,,,,,mens-gold-and-black-3pcs-tux-with-velvet-peak-lapel,,,,,,1,,,Size,,,0,,,,
4009,variable,,Men's navy blue 3pcs tux,1,0,visible,,<img class="alignnone wp-image-3739 size-full" src="https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1-3.png" alt="" width="730.59" height="1434" />\n\n<img class="alignnone wp-image-3740 size-full" src="https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2.png" alt="" width="790" height="608" />,,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/2b1260326aa8dbcbf7e5360592764f46.jpg,,,,,,,,,0,,,Size,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
4013,variation,mens-navy-blue-3pcs-tux-,Men's navy blue 3pcs tux,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.94,,,,,,,id:4009,,,,,,1,,,Size,,,0,,,,
4014,variable,mens-brown-and-silver-flora-3pcs-tux,Men's brown and silver flora 3pcs tux.,1,0,visible,,"Color:?Brown and?Silver\n\nComposition : 100% Silk Satin\n\nDetail: 2 pocket, one-button, pointed collar, vest, straight-leg trousers\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-3739 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1-3.png"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-3740 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2.png"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/ff9f4fe83c1b5e196b252bc4e43c1c56.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/167a15f0022a7d1ba279ffcdd8b5dcf6.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/efdb11d5d6d06b6582eeb6b3316cd9dd.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f017a2266e0a8aeebab8d3385f48c1d1.jpg",,,,,,,,,0,,,Size,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
4020,variation,mens-brown-and-silver-flora-3pcs-tux-,Men's brown and silver flora 3pcs tux.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.94,,,,,,,mens-brown-and-silver-flora-3pcs-tux,,,,,,1,,,Size,,,0,,,,
4021,variable,mens-grey-and-black-leopard-print-3pcs-tux,Men's grey and black leopard print 3pcs tux,1,0,visible,,"Colour:?Grey 每 Black\n\nComposition : Silk Satin 每 Polyester\n\nDetail: Single button front, 2 side pockets, buttoned vest, pointed collar jacket, straight-leg trousers\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-3739 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1-3.png"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-3740 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2.png"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6c68a03408c814948e5f9aa8cef2372a.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17568eee9244efdc33fdba2026e7f5ec.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/d7848f5a551262aca7fbfbc91a18029b.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/658c56499162dd6a2796ad1f459621ae.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
4027,variation,mens-grey-and-black-leopard-print-3pcs-tux-,Men's grey and black leopard print 3pcs tux,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.59,,,,,,,mens-grey-and-black-leopard-print-3pcs-tux,,,,,,1,,,Size US/UK,,,0,,,,
4028,variable,mens-navy-and-white-shawl-lapel-3pcs-tux,Men's navy and white shawl lapel 3pcs tux.,1,0,visible,,"Color: Navy Blue 每 White 每 Black\n\nComposition : %100 Silk Satin\n\nDetail: Single button on the front, 2 side pockets, buttoned vest, straight-leg trousers\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-3739 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1-3.png"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-3740 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2.png"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/abf719739b1ebc758b1f33a6ca930d89.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/a606ca8d5d90fadb6a8ae23788d7727f.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/543279e7df9dde243a7e9535bafbb683.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6048047d2ae6b24919fa7de183476782.jpg",,,,,,,,,0,,,Size,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
4034,variation,mens-navy-and-white-shawl-lapel-3pcs-tux-,Men's navy and white shawl lapel 3pcs tux.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.59,,,,,,,mens-navy-and-white-shawl-lapel-3pcs-tux,,,,,,1,,,Size,,,0,,,,
4035,variable,mens-burgundy-double-breasted-custom-shawl-lapel-2pcs-tux,Men's burgundy double breasted custom shawl lapel 2pcs tux,1,0,visible,,"Color:?Burgundy\n\nComposition : 100%?wool\n\nDetail:?Two?button on the front,?3 size pockets,?double breasted,?Wide custom shawl lapel,?straight-leg?pant\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-3739 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1-3.png"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-3740 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2.png"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9ffb8169ee5cdc8e8aec2da9a07a588e.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/24613e5155ef4b60d3cefba69ed1f042.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/432139833043aabc337684bb0f86da89.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e4038dab6d485724417858047e25d929.jpg",,,,,,,,,0,,,Size,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
4041,variation,mens-burgundy-double-breasted-custom-shawl-lapel-2pcs-tux-,Men's burgundy double breasted custom shawl lapel 2pcs tux,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.59,,,,,,,mens-burgundy-double-breasted-custom-shawl-lapel-2pcs-tux,,,,,,1,,,Size,,,0,,,,
4042,variable,mens-black-3pcs-tux-with-brown-tassel-lapel,Men's black 3pcs tux with brown tassel lapel.,1,0,visible,,<img class="alignnone wp-image-3739 size-full" src="https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1-3.png" alt="" width="730.59" height="1434" />\n\n<img class="alignnone wp-image-3740 size-full" src="https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2.png" alt="" width="790" height="608" />,,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/2fb52ef08f4efa9b0e8fd97e8e25e408.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7c002f57ab33b166541bafb951c44e98.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7facf80b005afb38ac71155655e66faa.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/0fd9fbba7e6f1f4c212c80e5fe29a4bb.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/a4e948cd425dd30a520726a2f7c6caa6.jpg",,,,,,,,,0,,,Size,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
4030.59,variation,mens-black-3pcs-tux-with-brown-tassel-lapel-,Men's black 3pcs tux with brown tassel lapel.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.94,,,,,,,mens-black-3pcs-tux-with-brown-tassel-lapel,,,,,,1,,,Size,,,0,,,,
4051,variable,mens-plaid-burgundy-3pcs-tux-with-black-tassel-lapel,Men's plaid burgundy 3pcs tux with black tassel lapel,1,0,visible,,<img class="alignnone wp-image-3739 size-full" src="https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1-3.png" alt="" width="730.59" height="1434" />\n\n<img class="alignnone wp-image-3740 size-full" src="https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2.png" alt="" width="790" height="608" />,,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/149412eec9b21d90a56c03e85372c732.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/149412eec9b21d90a56c03e85372c732.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/30.59df810f47702ed8900f68f3b8ef6be6.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/551d11ca38053d8d2114f1a03c5b03e1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/bc03a63a449b62f72b799b4bfb0e5499.jpg",,,,,,,,,0,,,Size,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
4056,variation,mens-plaid-burgundy-3pcs-tux-with-black-tassel-lapel-,Men's plaid burgundy 3pcs tux with black tassel lapel,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.94,,,,,,,mens-plaid-burgundy-3pcs-tux-with-black-tassel-lapel,,,,,,1,,,Size,,,0,,,,
4058,variable,mens-grey-and-gold-2pcs-double-breasted-tux,Men's grey and gold 2pcs double breasted tux.,1,0,visible,,<img class="alignnone wp-image-3739 size-full" src="https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1-3.png" alt="" width="730.59" height="1434" />\n\n<img class="alignnone wp-image-3740 size-full" src="https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2.png" alt="" width="790" height="608" />,,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/0f169ffd0399beb8637ec318d74415e4.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/16a264212d03cc069a272086dbe05340.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/3555e5efe495793f02b20fde219c8544.jpg",,,,,,,,,0,,,Size,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
4063,variation,mens-grey-and-gold-2pcs-double-breasted-tux-,Men's grey and gold 2pcs double breasted tux.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.33,,,,,,,mens-grey-and-gold-2pcs-double-breasted-tux,,,,,,1,,,Size,,,0,,,,
4064,variable,mens-blue-velvet-with-pearls-double-breasted-shawl-lapel-2pcs-tux,Men's blue velvet with pearls double breasted shawl lapel 2pcs tux,1,0,visible,,"Color:?Blue\n\nComposition : 100%?wool\n\nDetail:?One?button on the front,?2 side pockets,?double breasted,?shawl lapel,?straight-leg?pant\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/eb4eddb78d64d68bb8dac80b848b73b2.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/73e7a03434d479a9aa080cc0acca046b.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/0e20ef52313fbe3cb83189a0cc5b9f91.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f9616fbdbd741982d46b0baa7cf5235f.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
4071,variation,mens-blue-velvet-with-pearls-double-breasted-shawl-lapel-2pcs-tux-,Men's blue velvet with pearls double breasted shawl lapel 2pcs tux,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,37.98,,,,,,,mens-blue-velvet-with-pearls-double-breasted-shawl-lapel-2pcs-tux,,,,,,1,,,Size US/UK,,,0,,,,
4072,variable,mens-black-jacquard-with-black-pearls-on-shawl-lapel-3pcs-tux,Men's black jacquard with black pearls on shawl lapel 3pcs tux,1,0,visible,,"Color:?Black Jacquard\n\nComposition : 100%?wool\n\nDetail:?One?button on the front,?2 side pockets,?shawl lapel,?straight-leg?pant\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/95cbe000bc862363c3eb5331aa465325.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/22aeb9324ac259516160812f32360955.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/14303376dacc3cf8051c7a48c3ec3274.jpg",,,,,,,,,0,,,Size,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
4077,variation,mens-black-jacquard-with-black-pearls-on-shawl-lapel-3pcs-tux-,Men's black jacquard with black pearls on shawl lapel 3pcs tux,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.59,,,,,,,mens-black-jacquard-with-black-pearls-on-shawl-lapel-3pcs-tux,,,,,,1,,,Size,,,0,,,,
4078,variable,mens-full-body-gold-gemstones-shawl-lapel-2pcs-tux,Men's full body gold gemstones shawl lapel 2pcs tux,1,0,visible,,"Color:?Gold Gemstones\n\nComposition :?100% wool Super 200's\n\nDetail:?One?buttons on the front, 2 side pockets, shawl?lapel,?straight-leg?pant.\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Evening dress,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7784dec5cf9b4031c0d9305f5f6df611.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/61a5f7270cac036a30.5960783d3c16448d.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/08d5be3e65444a84f1991076e985fd77.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/2d38f64878d4e91b8e92341bf34564c5.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/1cd59edde9f126bc0ff807616336d491.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/c67f79793eda77646af48916460a6b6f.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
